Recording_time_ID,lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,vlhx,vlhy,vlhz,vrhx,vrhy,vrhz,vlwx,vlwy,vlwz,vrwx,vrwy,vrwz,alhx,alhy,alhz,arhx,arhy,arhz,alwx,alwy,alwz,arwx,arwy,arwz,Action
AR4347,5.654024,5.024436,1.483823,5.650633,4.9471440000000015,1.49241,5.562774,1.455454,1.759206,5.675879,4.187321,1.733987,5.313604,4.808054,1.541089,5.895428,4.88417,1.522579,-0.00942419,-0.00155987,0.00105277,0.00093529,-7.828e-05,5.883e-05,-0.00560694,0.00381728,9.245e-05,0.00152072,-0.00022559,1.863e-05,-0.00481764,-0.00067949,0.00052497,-6.433e-05,6.106e-05,-2.089e-05,-0.00268372,0.00182035,4.7600000000000005e-05,-0.00014644,0.00014682,-2.982e-05,Response-1
AR0722,4.774221,3.564085,1.480779,4.582133,3.649675,1.4960719999999998,5.221087000000002,1.617118,1.769982,5.181927,4.283348,1.719271,4.711998,3.66868,1.4877200000000002,4.989378,3.790568,1.525401,0.02425302,0.01168844,-0.0036887,0.03320604,0.00742274,-0.00404596,0.0033842,0.01476406,0.00120419,-0.00591659,0.01119497,-0.00037418,0.00553204,-0.00420962,-0.00101082,-0.00036274,-0.00019119999999999999,-0.00059146,0.00050168,-0.00036446,0.00032851,-0.00038322,-0.00223048,-0.00021132,Response-5
AR3788,4.962393,4.736708,1.527281,6.2401339999999985,2.455629,1.534616,5.376014,1.603622,1.710357,5.396584,4.197377,1.731753,4.7690730000000014,4.872605,1.562422,6.2490830000000015,2.283064,1.535199,0.00456098,0.01142807,0.00074875,-0.00666406,-0.02737343,0.00259756,-0.00014438,-0.00106468,1.733e-05,-0.0014073,-0.008036,0.0017476,0.00177984,0.00148684,-2.172e-05,0.00026241,-0.00053828,-8.726e-05,-8.12e-06,-0.00032215,-3.3e-07,0.00025105,-0.0004041,-8.531e-05,Response-3
AR3121,4.5823480000000005,4.930566000000002,2.338712,4.7828870000000006,4.911301,2.330885,4.703134,4.694168,2.598909,4.699049,4.964359,2.6209860000000003,4.582617,4.931257,2.346056,4.791003,4.914464,2.385039,0.0038207999999999996,-0.00411943,-0.00983552,-0.01021852,0.02854443,0.01350548,0.00490398,-0.0034426,-0.00879936,-0.00748661,0.01716925,0.00652366,0.00017066,0.00074469,0.00025517,-0.00191706,0.00720699,0.00219376,0.00059466,-3.171e-05,-0.00062769,-0.00093157,0.00318782,-0.00040039,Response-2
AR5360,1.782548,2.956623,2.039997,3.943556,4.774171,2.031251,2.988947,1.314095,2.218153,2.804501,4.074459,2.238529,1.760146,3.227867,2.04926,3.829999,4.632592,2.081937,0.05283358,0.03306184,-0.00042836,-0.00808234,-0.00947564,-0.0025145,0.04576648,0.02684956,-0.00043964,-0.00455868,-0.0044074,-0.00125109,0.00169715,0.00038851,0.00012539,0.00022935,0.00062006,2.486e-05,0.00154382,0.00052301,5.772e-05,4.39e-05,0.00214787,0.00035721,Response-3
AR1438,1.15623,4.572973,2.040236,5.0612010000000005,3.470495,2.110178,3.129853,1.30941,2.2108220000000003,2.901801,4.065128,2.231795,1.329791,4.46575,2.079405,4.7580019999999985,3.726828,2.149518,0.00240271,0.00785401,0.00022061,0.00113491,0.00243342,0.00060133,0.00239377,0.00635653,0.00020196,0.00050176,0.00186648,0.00040459,-4.173e-05,-8.959e-05,-3.466e-05,0.00019555,-0.00013463,1.85e-05,2.243e-05,-1.162e-05,-2.705e-05,8.064e-05,-6.252e-05,1.869e-05,Response-2
AR2270,4.455981,3.759887,1.508692,5.529845,3.536573,1.523669,4.9798870000000015,1.694164,1.732892,4.968394,4.25191,1.7459080000000002,4.447904,3.787972,1.51728,5.509331,3.455042,1.530671,-0.00252778,0.00686631,-3.579e-05,0.00291079,0.0052254,-0.00049859,-0.00251409,0.007928399999999999,-0.00013587,-0.0058517,-0.00068818,-0.00335698,4.016e-05,-0.00109452,7.147e-05,-0.00021207,-0.00110758,0.000109,5.052e-05,-0.0009125,4.421e-05,2.487e-05,-0.0007233,-0.0003187,Response-2
AR3032,3.793998,5.188971,1.845407,5.094926999999998,5.264673,1.824972,4.496951,1.849979,1.95839,4.475402,4.1689669999999985,1.969506,3.629671,5.028943,1.865507,5.174482,5.023413,1.853433,0.00029365,-0.00015872,-4.6700000000000003e-05,0.00255525,0.00088931,0.00029848,0.00044645,0.00086667,-0.00013973,0.00254466,0.00091104,0.00029591,7.01e-06,1.341e-05,-5.71e-06,0.000526,0.00013649,1.464e-05,-1.003e-05,-0.00010120000000000001,3.08e-06,0.00052822,0.00013853,1.433e-05,Response-2
AR1690,4.534873,4.9818989999999985,2.295985,4.822836,4.895094,2.347435,4.700966,4.691227,2.633888,4.693736,4.962251,2.62085,4.5350480000000015,5.000211,2.359995,4.819386,4.9172449999999985,2.397246,-0.00737487,0.01974044,0.0060141000000000005,0.00521148,0.01841328,0.00326403,0.00035961,0.00647757,-0.00189786,0.00165105,0.01036655,0.00352264,0.00107991,0.00063888,0.00582151,0.00145462,0.00099232,0.00082165,0.00018783,-0.00023168,-0.00105818,0.00090249,0.00228479,0.0023651999999999996,Response-2
AR0049,3.58466,5.304179,1.844534,5.034429,0.8719587,1.66822,4.377225,1.854039,1.976443,4.431173,3.961458,1.966313,3.564499,5.042073,1.869617,5.205495,1.059337,1.6968279999999998,3.444e-05,-0.00184114,0.00032038,0.00244036,0.01604319,0.00202771,3.815e-05,-0.00179301,0.00031584,0.00375911,0.01523281,0.00185737,0.00010078,-0.00010663,2.976e-05,0.00084714,0.00166868,0.00063912,0.00010076,-0.00010697,2.982e-05,0.00017066,0.00310605,0.00054448,Response-3
AR3924,1.658104,3.673253,2.22041,3.290653,1.378896,2.0160240000000003,2.2111970000000003,1.149093,2.296031,2.453835,3.457975,2.411226,1.72541,3.704347,2.296216,3.340762,1.716193,2.032152,0.01251804,0.00153003,0.00019546,-0.0029151,0.00497753,-0.00494176,0.00710928,-0.00118421,-0.00113859,-0.00352611,0.00699266,-0.00409339,-1.75e-06,0.00019105,2.475e-05,9.593e-05,-0.00160178,0.00016986,9.885e-05,-0.00022701,-1.326e-05,0.00012731,-0.00113807,4.039e-05,Response-5
AR3937,4.358707,4.388422,1.437968,5.845258,3.131657,1.507523,5.067528,1.715116,1.723238,5.134083,4.310206,1.739968,4.301135,4.4472510000000005,1.453992,5.822693,3.204534,1.504276,0.00363108,-0.02989424,-0.00016117,-0.01134188,0.03487385,-0.00399314,0.01219669,-0.0355522,-0.00224655,-0.00414241,0.03364107,-0.0012350999999999998,-0.00097225,-0.00229699,-0.00068125,-0.00036909,-0.00139811,2.334e-05,1.889e-05,-0.00501156,-0.00075207,-0.00030727,-0.00037139,2.559e-05,Response-3
AR0897,4.019783,5.205212,1.815702,4.980063,5.230231,1.816359,4.514515,1.817213,1.965882,4.520189,4.147978,1.965385,3.733715,5.0148769999999985,1.853209,5.19418,4.944336,1.850761,0.00508208,0.00819995,-0.00120892,0.00029583,-0.00090731,3.527e-05,0.00532461,0.00973545,-0.0014791,0.00069882,-0.00028506,0.00010576,0.00283248,0.00174329,-0.00041424,0.00078701,0.00019218,5.883e-05,0.00235035,0.00327486,-0.00052624,0.00071815,0.00010857,4.748e-05,Response-1
AR3008,3.764484,5.221832,1.825501,5.114567,4.941998,1.7083959999999998,4.5005,1.815986,1.95329,4.47443,4.141334,1.959998,3.634713,5.022382,1.851756,5.4277120000000005,4.883812,1.843421,0.00176856,1.858e-05,-0.00011977,-0.00052306,0.01041942,0.00289541,0.0017858000000000001,-0.00081519,-6.436e-05,-0.00954654,0.00310922,-0.00039545,-4.16e-05,6.04e-06,9.44e-06,0.00114141,-0.00106461,-8.693e-05,-3.848e-05,2.774e-05,7.73e-06,-0.00099331,-0.00194562,-5.474e-05,Response-2
AR4860,4.101247,5.290411,1.7735419999999995,5.117181,5.374961,1.815176,4.467575,1.814978,1.952269,4.503031,4.145725,1.95362,3.846752,5.043695,1.807365,5.2493620000000005,5.0475900000000005,1.849581,0.00060788,-0.00049304,5.808e-05,-0.00043771,-0.00051773,4.032e-05,7.015e-05,-4.921e-05,4.66e-06,-0.00044735,-0.00049384,3.778e-05,3.1e-07,-4.44e-06,6.26e-06,-6.52e-06,-4.283e-05,8.35e-06,-1.312e-05,-2.38e-06,4.45e-06,-6.55e-06,-4.277e-05,8.35e-06,Response-1
AR3401,2.097605,3.434221,2.068779,3.0075,3.4496620000000005,2.112203,2.254903,0.8257237,2.405824,2.3202700000000003,3.369349,2.424731,1.816544,3.255944,2.121724,3.239246,3.154163,2.23608,0.0048007,-0.07277149,7.128e-05,0.00019331,-0.08225029,0.00134674,0.00889379,-0.05655438,-0.00143718,-0.00305093,-0.06321745,-0.00245846,0.00351129,0.00178814,-0.00065298,-0.00155246,-0.00816458,-0.00072892,0.00470538,0.00305866,-0.00087554,-0.0014332000000000001,-0.00437686,-0.00138845,Response-3
AR1627,5.180157,3.240817,1.246795,5.8531580000000005,3.129554,1.43454,5.46513,1.503083,1.753899,5.550423,4.190608,1.743411,5.015867,3.317234,1.321753,6.015327,3.309301,1.471835,-0.00081003,-0.01526053,0.0052201,0.00184377,0.01421868,-0.00156466,0.00215641,-0.01423121,0.00316851,0.0054122,0.0097068,-0.00198035,-0.00613919,-0.0007971,0.00068411,-0.00192909,0.00404273,0.00010363,-0.00357542,-0.00064509,0.0002906,-0.00023536,0.00228924,3.144e-05,Response-3
AR2669,0.8639761999999999,3.398688,1.901314,4.7975910000000015,3.444328,2.117263,2.7988180000000003,1.304462,2.2180470000000003,2.584161,4.048183,2.245777,1.012518,3.431936,1.947942,4.492659,3.578758,2.131266,0.00932323,-0.02087953,0.0035894,0.00323703,-0.00088966,-0.00021541,0.0053521,-0.01366266,0.00231041,0.00221265,-0.00075077,-0.00031368,0.00036173,-0.002731,0.00015626,0.00032441,-8.329999999999999e-05,-1.711e-05,0.00021878,-0.00189285,0.00014013,5.155e-05,-2.592e-05,7.5e-07,Response-2
AR0162,2.521586,3.630821,2.181213,2.519262,3.929971,2.385284,2.411896,0.8397099,2.398423,2.454054,3.433392,2.420271,2.403147,3.5879510000000003,2.202281,2.811506,3.779917,2.414243,-0.00023763,0.00014923,-2.375e-05,0.00037934,-0.00063456,-0.00035239999999999995,-0.00039694,8.046e-05,-1.22e-06,0.00046269999999999997,-0.00023079,-8.79e-05,-9.56e-06,6.9e-07,1.01e-06,-4.4e-07,-6.373e-05,7.25e-06,5.42e-06,3.25e-06,2.9e-07,1.009e-05,-3.79e-05,1.1e-07,Response-1
AR2072,4.807728,4.767519999999998,1.522529,6.56073,1.51044,1.558226,4.835172,1.63509,1.747611,5.028746,4.1811989999999986,1.740594,4.653975,4.678036,1.55362,6.506438,1.820059,1.548225,0.00025059999999999997,0.00120753,-0.0001761,-0.01884499,0.00540992,0.00325292,0.00025608,0.00136966,-0.00022201,-0.0145148,0.00504278,0.0028285,0.00016956,9.386e-05,-8.69e-06,0.00164196,0.00010911,0.00014034,5.449e-05,-5.338e-05,6.55e-06,0.0007729,-0.00109255,0.00029116,Response-3
AR0277,1.775075,4.861233,2.234605,3.23869,4.845143,2.261294,2.349926,0.8816519,2.429014,2.454814,3.501254,2.433759,1.66504,4.528397,2.263018,3.33368,4.4139230000000005,2.293885,0.00326998,-0.00199137,-0.00109409,-0.00231341,-0.00421606,-0.00140544,0.0027511,-0.00307019,-0.00121573,-0.00071083,-0.00333669,-0.00076884,-5.538e-05,9.718e-05,4.931e-05,9.406e-05,0.00026593,0.00010209999999999999,-3.921e-05,0.00015518,5.096e-05,2.273e-05,0.00017555,3.570000000000001e-05,Response-1
AR3095,2.429716,3.77878,2.206189,2.383091,3.697914,2.191339,2.371364,0.8713806000000001,2.404987,2.447553,3.427855,2.423151,2.198415,3.707198,2.236796,2.556604,3.608819,2.285196,0.00045117,-0.00059498,0.00010396,0.00149301,-0.0014275,-3.128e-05,0.00067893,-0.00064876,3.847e-05,0.00136663,-0.00090535,0.00015628,2.281e-05,1.622e-05,-4.68e-06,-0.00010891,9.757e-05,-1.49e-06,-0.00013452,0.00015222,-2.42e-05,2.731e-05,-2.019e-05,2.09e-06,Response-1
AR2577,1.994954,4.285465,1.864373,3.576632,4.0057800000000015,2.023342,2.859714,1.310233,2.219506,2.612817,4.056958,2.242014,1.883986,4.071582,1.896901,3.631127,4.06251,2.064376,0.00114756,-0.02834188,0.00065965,0.00154719,0.00144841,1.896e-05,0.00297666,-0.02641156,0.00094246,0.00132143,0.00109212,-0.00014662,-0.00085883,0.00122123,-0.00047327,-4.808e-05,-5.111e-05,-6.08e-06,8.975e-05,-0.00145533,-8.608e-05,-4.161e-05,-5.226e-05,2.4e-07,Response-5
AR1686,5.43273,3.641925,1.50517,5.405706,4.1047410000000015,1.568776,5.544909,1.462695,1.7850279999999998,5.526824,4.163161,1.743799,5.323308,3.774788,1.523843,5.536417,3.847131,1.561741,-0.0012859000000000002,0.00136961,0.00013929,-0.00190628,9.875e-05,-0.00030985,-0.00070711,-3.324e-05,0.00017086,-0.00160323,0.0002786,-0.00030424,-6.512e-05,-0.00010164,-5.6e-07,0.00281103,0.00011273,0.00031721,3.475e-05,-0.00010469,4.2000000000000004e-06,-8.375e-05,-1.022e-05,-1.167e-05,Response-1
AR3663,4.671935,4.941351,2.249089,4.655324,4.954179,2.282105,4.664694,4.698467,2.615879,4.663986,4.96641,2.666083,4.705199,4.952037000000002,2.383009,4.695913,4.967802,2.3535220000000003,-0.00206371,-0.00088136,-0.00461538,-0.00315466,-0.00577384,-0.00830363,-0.00095048,0.00050661,0.00063337,0.00014712,-0.00032682,-0.00021783,0.00146606,0.00033992,0.00319758,-0.00133718,-0.00138788,-0.00257091,0.00039051,0.00018633,0.00101271,-0.00024416,0.00019918,-0.00022099,Response-4
AR0791,4.608701,5.127680000000002,1.547692,5.995294,2.120078,1.611383,4.976163,1.674357,1.7611450000000002,5.051684,4.285063,1.7440380000000002,4.7456239999999985,4.719793,1.544759,6.017715,2.381776,1.57546,0.00020481,-0.00051337,2.724e-05,-0.00137786,-0.00809594,-0.00259029,0.0001309,-0.00047289,5.755e-05,0.0007886,-0.00255364,-0.00151128,3.597e-05,0.00012301,-5.85e-06,-0.0009617000000000001,-0.0007024,-0.00033141,3.943e-05,0.00011378,-3.53e-06,-0.00054175,0.00108433,-0.00014924,Response-5
AR2859,5.0185580000000005,3.854433,1.5728879999999998,4.764444,4.170214,1.534805,5.090004,1.624846,1.789707,5.0949589999999985,4.2371919999999985,1.776014,4.930209,4.159326,1.57047,5.119802,4.168324,1.591475,-0.00053586,-6.798e-05,0.00011514,-0.0022535999999999997,0.00012582,-6.613e-05,-0.00053623,-6.679e-05,0.0001151,-0.00194111,0.00012758,-0.00014626,-0.00014172,-1.212e-05,2.574e-05,-1.603e-05,2.981e-05,-1.625e-05,-0.00014177,-1.195e-05,2.573e-05,-2.978e-05,4.106e-05,-1.258e-05,Response-1
AR4483,4.819915,4.435551,1.500176,4.582863,4.481145,1.48903,5.040753,1.63561,1.759971,5.077349,4.2791,1.7368740000000005,4.946155999999998,4.299245,1.5406540000000002,4.963271,4.415727,1.538589,3.299e-05,0.00010195,-4.27e-06,-1.258e-05,-0.00039555,-8.609999999999999e-05,6.233e-05,0.00010125,4.266e-05,3.85e-06,-0.00016062,-7.628e-05,-1.89e-06,2.34e-06,-1.8e-07,6.873e-05,-4.982e-05,-1.35e-06,-6.7e-07,5.5e-06,-3.36e-06,6.189e-05,-3.535e-05,2.2e-06,Response-1
AR5476,3.2987610000000003,2.767834,2.004948,6.453578,2.872669,1.932295,4.880301,1.847139,2.131717,4.856273000000002,4.287158,2.1265080000000003,3.280725,2.904727,2.008207,6.431606,2.922886,1.938176,-0.00783466,0.01692028,-0.00126372,-0.00089966,0.01802765,-0.0019713,-0.00312185,0.01890945,-0.00041007,-0.00227504,0.02751607,-0.0011331,-0.00111908,-0.00061055,0.00018231,0.00120333,-0.0026265999999999998,2.269e-05,-0.0014777000000000002,-0.00389862,-4.312e-05,0.00038285,0.00194358,6.3e-05,Response-2
AR3846,1.95339,5.068619,1.980844,2.187631,4.758393,1.915701,2.589621,1.357056,2.253389,2.653804,4.094235,2.25808,1.913195,4.757372,2.036885,2.498752,4.532566,1.949201,-0.00277488,0.00201419,0.0008475,0.01021827,-0.00121833,-0.00173065,-0.00326148,0.00387361,0.00120041,0.00814726,-0.00216924,-0.00057601,0.00261546,-0.00177671,-0.00082506,0.00150144,-0.00053953,-0.00030125,0.00147759,-0.00176272,-0.00055744,0.00122769,-0.00018947,-0.00015869,Response-5
AR3976,2.01526,4.06353,2.094194,2.987104,4.040846,2.1242080000000003,2.269376,0.8725929,2.408612,2.324926,3.411287,2.434894,1.689639,3.850396,2.156067,3.125994,3.710471,2.24549,0.0008349999999999999,-0.00498596,-3.28e-05,0.00033069,-0.00469281,5.988e-05,0.00105619,-0.00475644,-0.00010176,0.00162013,-0.00352092,0.00026869999999999997,-0.00010239,0.00075342,3.167e-05,-3.056e-05,0.00063884,9.63e-06,-0.00023176,0.00084954,5.863e-05,-0.00022282,0.000671,-1.644e-05,Response-4
AR1103,4.458034,3.784896,1.721324,4.782539,2.799298,1.731588,4.334795,1.809623,1.972012,4.434566,4.187926,1.969712,4.137773,3.944787,1.754053,4.95654,3.01464,1.749457,1.148e-05,0.01437052,-0.00153648,0.01620025,-0.0006360000000000001,0.00382446,-0.00204413,0.009517200000000002,-0.00074412,0.01023163,-0.00724087,0.00308542,0.0019472,-0.001565,-0.00032885,0.00150377,0.0007719,0.00027506,0.00049298,-0.00049896,-0.0001898,0.00217245,0.00033201,0.00045673,Response-3
AR5022,4.141975,4.55781,1.691186,5.084864,5.276137,1.7884970000000002,4.4711,1.782878,1.966467,4.514880000000002,4.144736,1.957631,3.791412,4.580647,1.786887,5.280854,5.028644,1.836587,-0.00448924,0.01192926,0.00281055,-0.00107039,-0.00039421,0.00069114,9.22e-05,0.00378584,0.00096326,-0.00097909,-0.00097244,0.00050583,-0.00338219,-0.00128336,0.00085939,0.00147907,-0.00063276,0.00053844,-0.00393511,-0.00184543,0.00062313,0.00100936,-0.00079844,0.00058931,Response-2
AR3470,4.164532,5.194958,2.023487,5.352311,5.305909,1.969212,4.8819040000000005,1.829939,2.127629,4.848118,4.248232,2.128868,3.994033,5.006084,2.050872,5.587596,5.085522,2.0134380000000003,-0.00040851,-0.00029,-1.502e-05,-0.00150872,-0.0010065,-0.00012879,-0.00039416,-0.00027404,-1.732e-05,-0.00152857,-0.00098795,-0.00013253,-0.00029749,-0.00035563,2.058e-05,-0.00045487,-0.00030985,-4.105e-05,-0.00029330000000000003,-0.00035095,1.99e-05,-0.00046068,-0.00030441,-4.215e-05,Response-1
AR4742,5.400267,3.597627,1.508625,5.212686,3.639768,1.505391,5.396843,1.478635,1.7757919999999998,5.4534379999999985,4.122318,1.749537,5.214764,3.759738,1.53956,5.439163,3.740005000000001,1.547003,0.0021344999999999997,-0.00473153,-0.00017923,-0.00178921,-0.00662886,-0.00012632,-0.00746066,-0.00147051,0.00033299,0.00188667,-0.00707648,-0.00018068,0.00604914,-0.00214922,-0.00050084,9.217e-05,0.00048415,-6.763e-05,0.00170953,-0.00053152,1.52e-06,-9.608e-05,0.00044564,-5.965e-05,Response-1
AR3540,4.699154,5.103176,2.365886,4.840107,5.133764,2.653233,4.7431790000000005,4.701896,2.697536,4.74687,4.976186,2.708841,4.684106,5.069972,2.421248,4.840453,5.089108,2.681369,-0.01465436,-0.00177252,-0.00460727,0.00220159,0.00587065,-0.0083259,-0.0095241,-0.00203268,0.00858813,0.00079822,0.00574098,-0.01586515,-0.00094147,-0.00031879,-0.00163668,0.00026411,0.00027377,0.0027595,0.00086358,0.00043666,0.00348858,0.00050189,0.00086787,0.00370558,Response-1
AR2404,4.682645,4.751223,1.466527,6.6671320000000005,2.409641,1.566973,5.030435,1.646945,1.7545130000000002,5.139673,4.293899,1.731284,4.539667,4.634657,1.496393,6.650652,2.83125,1.548334,0.00092727,0.00208845,7.464e-05,0.01006767,0.00211616,-0.00012084,0.00180686,0.00245293,-0.00019887,0.00875202,0.00204207,-0.00017565,-0.00013593,0.00011239,-1.105e-05,-0.00053925,-0.00221225,9.292e-05,9.169e-05,0.00012509999999999998,-8.419e-05,5.016e-05,-0.00213879,9.86e-06,Response-5
AR5282,1.6942150000000002,3.952903,1.979835,2.696458,4.045427,1.928743,2.628596,1.282857,2.239741,2.54133,4.024697,2.252107,1.775826,3.57504,2.030793,2.952026,4.006082,1.978047,-0.00643821,0.01192771,0.00087478,0.01140933,0.0022855,-0.00034779,-0.00516593,0.01181433,0.00037175,0.0076947000000000005,0.00157469,-0.00048883,0.00060175,-0.00030443,-7.014e-05,-0.00084078,7.785e-05,-1.612e-05,0.00075293,-0.00042114,-4.582e-05,-0.00151266,7.256e-05,-0.00011978,Response-2
AR0485,0.5010864,3.760659,1.95546,4.496442,3.322028,2.162526,2.993904,1.312805,2.215155,2.807052,4.073747,2.23632,0.7579216,3.650043,2.008426,4.386993,3.45605,2.174578,0.00603063,-0.01888873,0.00063484,-0.00422793,0.02151009,-0.00078412,0.00672979,-0.0121529,0.00033416,-0.00367282,0.01600629,-0.0007205,-0.00218925,-7.914e-05,-0.00016937,0.00036777,-0.00178168,0.00023047,-0.00080486,-0.00034903,-2.943e-05,0.00074045,-0.0017587,0.00012993,Response-3
AR1674,2.714557,3.84675,1.93732,3.897232,4.009791000000001,2.061159,2.783788,1.306904,2.22168,2.539791,4.049117,2.24546,2.618666,3.720073,1.950167,3.850882,4.09998,2.095924,0.007495399999999999,0.00849859,-0.00043931,0.00043274,-0.00074066,0.00030667,0.00730338,0.00786111,-0.00049418,0.0002944,0.00109333,0.00059086,0.00031466,0.00065009,0.00012112,0.00019362,-0.00018125,-1.725e-05,0.00098473,-0.0011588,-0.00011207,0.00021179,-0.00020258,-4.291e-05,Response-2
AR1340,5.32921,4.272427,1.489514,4.587466,4.372906,1.501588,5.003115,1.6672669999999998,1.758768,5.040722,4.276388,1.744276,4.997305,4.209316,1.581806,4.968781,4.324088,1.551372,0.00029109,-0.00026895,9.44e-06,0.00800139,-0.00269242,0.0005707,3.8299999999999996e-05,-0.00015478,1.455e-05,-0.00212437,0.00259375,0.00079196,-1.274e-05,1.99e-05,5.5e-07,0.00482189,-0.00223834,-1.846e-05,-6.9e-07,1.328e-05,-1.6e-06,0.00011736,-0.00017194,-4.512e-05,Response-1
AR3333,3.921244,4.818437,1.8755580000000005,5.554626,4.759912,1.859222,4.9286699999999986,1.86371,2.1242400000000004,4.847258,4.2591519999999985,2.133958,3.860559,4.560241,1.945234,5.642479,4.559601,1.941597,-0.0006246,0.00060783,0.0008113999999999999,-0.00107492,0.00031893,5.501e-05,0.00316768,0.00323518,-0.00041457,-0.00107615,0.00055827,-9.027e-05,-1.084e-05,-0.0001972,1.212e-05,6.288e-05,-1.228e-05,-3.299e-05,0.00109287,9.063e-05,-0.00014762,0.00040802,6.718e-05,-3.467e-05,Response-4
AR3909,3.621683,5.055953,1.825261,5.50651,1.177616,1.761006,4.182066000000002,1.807875,1.953409,4.444762,4.0349,1.94471,3.603081,4.991161,1.842384,5.553516,1.464432,1.7758740000000002,-0.00109714,0.00127338,0.00031794,-0.01550654,0.00034958,0.00211313,-0.00079777,0.00116805,0.00041437,-0.0076428,0.00194314,0.00102486,-0.00050994,0.00088652,-0.00010264,-0.00110878,-0.00326119,-2.428e-05,-0.00050322,0.00054715,-6.078e-05,0.00028227,-0.00203722,-0.00010634,Response-5
AR2925,2.4178580000000003,3.652837,1.895652,3.457459,2.021979,2.287881,2.435721,1.300472,2.224606,2.369691,4.0598730000000005,2.247687,2.220946,3.654924,1.914783,3.626256,2.311664,2.283928,0.00076681,0.00276306,0.00136855,0.01313485,0.01994434,-0.00511539,-0.00046707,0.00271279,0.00175088,0.00960297,0.01381594,-0.00365718,0.00012901,0.00014718,-2.609e-05,-0.00119055,-0.00253915,0.00021989999999999998,-0.00019423,0.00021747,3.547e-05,-0.0012783,-0.00227982,0.00026553,Response-3
AR1841,4.566589,4.969876,2.204442,4.7705980000000014,4.978046,2.199908,4.6539480000000015,4.698018,2.622107,4.654443,4.971172,2.6406970000000003,4.577415,4.984299,2.259847,4.772629,4.967562,2.316376,-0.01392009,0.01627849,0.00351169,0.01442847,0.00829168,0.01544812,-0.01615892,0.00383171,0.01075629,0.00979759,0.00940803,0.01953127,0.00042508,-0.0018463000000000002,-0.00214198,0.00039781,-0.00187758,-0.00390709,-0.00073926,-0.00197671,-0.00343846,0.00107815,0.00043323,-0.00254251,Response-2
AR3144,3.874779,4.457846,1.887299,5.486447,4.372677,1.837808,4.870114,1.873204,2.108493,4.84772,4.27034,2.133377,3.883913,4.422139,1.944672,5.540293,4.425169,1.88238,-0.00018329,0.00023602,3.3100000000000005e-05,6.151e-05,0.00047029,8.991e-05,0.00023644,0.00026929,-2.496e-05,-0.00040908,-0.00065883,-6.118e-05,9.858e-05,-1.58e-06,1.629e-05,-1.924e-05,-4.261e-05,-5.78e-06,-2.4299999999999998e-05,-1.756e-05,5.962e-05,-0.00047788,0.00042954,-0.00034866,Response-4
AR3905,4.624122,5.126185,1.548643,6.310073,1.568007,1.582342,4.98007,1.6746439999999998,1.76202,5.068994,4.3011050000000015,1.744937,4.760096,4.71784,1.546611,6.3199239999999985,1.866627,1.56045,-0.00035426,0.00085905,-8.603e-05,-0.00718752,0.00203649,0.00033693,-0.00042599,0.00068387,-6.183e-05,-0.004871800000000001,0.00183216,0.00050186,-0.00010593,0.00016262,5.96e-06,-0.00023347,0.00021715,0.00038873,-8.843e-05,0.00014145,5.97e-06,-0.00039667,0.00024914,0.00037973,Response-3
AR5111,5.038442,3.992282,1.51964,4.906409,4.135365,1.484595,5.0079660000000015,1.632525,1.7451900000000002,4.9852,4.172918,1.758684,4.955731,4.02144,1.535726,5.179146,4.118321,1.550059,0.000697,-0.00052619,-3.05e-05,0.00152808,0.00146098,0.00015998,0.00104117,-0.00022127,1.249e-05,0.0012005000000000002,0.00092462,0.00012487,0.00011793,-8.171e-05,-2.13e-06,-1.535e-05,2.585e-05,3.062e-05,8.087e-05,-8.29e-06,1.83e-06,2.166e-05,7.107e-05,2.807e-05,Response-1
AR1527,3.963928,4.352026,1.612773,5.643822,4.479928,1.644757,4.83869,1.904212,1.85693,4.649404,4.1052040000000005,1.893016,3.946768,4.210083,1.670164,5.437729,4.526161,1.684507,0.00286717,0.00207444,-0.0004912,0.00071333,0.00099472,-0.00015904,0.00275941,0.00136062,-0.00095051,-4.411e-05,0.00043794,-0.00026008,-9.76e-06,-8.086e-05,-2.492e-05,0.00020555,-0.00011029,2.754e-05,0.00014867,3.006e-05,-1.948e-05,4.01e-05,-1.314e-05,-8.39e-06,Response-4
AR1192,2.215862,4.125813,2.218667,3.161572,3.441612,2.296307,2.317497,0.8667877,2.408052,2.453154,3.379654,2.425952,1.996635,3.959027,2.243795,3.167309,3.446338,2.329896,-0.00167651,0.00036951,7.906e-05,-0.00577602,-0.01779884,-0.0013559000000000002,-0.00170187,0.00032642,0.000122,-0.00415064,-0.00533956,-0.00079943,-8.17e-06,6.6e-06,-6e-07,0.00091992,0.00320452,0.00019813,2.172e-05,3.041e-05,-7.72e-06,0.00164512,0.00256263,0.00029885,Response-5
